route_codes,route,airport1_code,airport1_name,airport2_code,airport2_name,year,measure_type,pas_brd,st_pas,load_factor
PT_LPPT_AE_OMAA,LISBOA AIRPORT ↔ ABU DHABI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMAA,ABU DHABI INTERNATIONAL AIRPORT,2024,GENERAL,120218,135494,88.73
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2013,GENERAL,176030,240782,73.11
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2014,GENERAL,229766,271753,84.55
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2015,GENERAL,247901,281040,88.21
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2016,GENERAL,322315,453796,71.03
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2017,GENERAL,262454,289813,90.56
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2018,GENERAL,346713,455774,76.07
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2019,GENERAL,377117,522216,72.21
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2020,GENERAL,76854,150747,50.98
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2021,GENERAL,121387,206395,58.81
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2022,GENERAL,281677,340724,82.67
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2023,GENERAL,453929,530351,85.59
PT_LPPT_AE_OMDB,LISBOA AIRPORT ↔ DUBAI INTERNATIONAL AIRPORT,PT_LPPT,LISBOA AIRPORT,AE_OMDB,DUBAI INTERNATIONAL AIRPORT,2024,GENERAL,448150,530367,84.5
PT_LPPT_AO_FNBG,LISBOA AIRPORT ↔ BENGUELA/17 DE SETEMBRO AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNBG,BENGUELA/17 DE SETEMBRO AIRPORT,2015,GENERAL,281966,372217,75.75
PT_LPPT_AO_FNBG,LISBOA AIRPORT ↔ BENGUELA/17 DE SETEMBRO AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNBG,BENGUELA/17 DE SETEMBRO AIRPORT,2016,GENERAL,397555,537133,74.01
PT_LPPT_AO_FNBG,LISBOA AIRPORT ↔ BENGUELA/17 DE SETEMBRO AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNBG,BENGUELA/17 DE SETEMBRO AIRPORT,2017,GENERAL,354452,428160,82.78
PT_LPPT_AO_FNBG,LISBOA AIRPORT ↔ BENGUELA/17 DE SETEMBRO AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNBG,BENGUELA/17 DE SETEMBRO AIRPORT,2018,GENERAL,496397,666244,74.51
PT_LPPT_AO_FNBG,LISBOA AIRPORT ↔ BENGUELA/17 DE SETEMBRO AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNBG,BENGUELA/17 DE SETEMBRO AIRPORT,2019,GENERAL,121405,155677,77.99
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,1996,GENERAL,109941,146467,75.06
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,1997,GENERAL,119536,148606,80.44
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,1998,GENERAL,130053,164202,79.2
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,1999,GENERAL,107047,140404,76.24
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2002,GENERAL,135293,202400,66.84
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2003,GENERAL,135254,202476,66.8
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2004,GENERAL,143721,218737,65.7
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2005,GENERAL,156773,220551,71.08
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2006,GENERAL,174207,238755,72.96
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2007,GENERAL,268261,425863,62.99
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2008,GENERAL,316061,435837,72.52
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2009,GENERAL,355909,511595,69.57
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2010,GENERAL,345438,491821,70.24
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2011,GENERAL,354574,486595,72.87
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2012,GENERAL,370932,532491,69.66
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2013,GENERAL,387209,490179,78.99
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2014,GENERAL,423873,513885,82.48
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2015,GENERAL,126687,169497,74.74
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2017,GENERAL,112036,134030,83.59
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2019,GENERAL,395942,489801,80.84
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2020,GENERAL,154852,292339,52.97
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2021,GENERAL,125388,184276,68.04
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2022,GENERAL,342673,496129,69.07
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2023,GENERAL,447644,626655,71.43
PT_LPPT_AO_FNLU,LISBOA AIRPORT ↔ LUANDA FIR/UIR AIRPORT,PT_LPPT,LISBOA AIRPORT,AO_FNLU,LUANDA FIR/UIR AIRPORT,2024,GENERAL,464271,644266,72.06
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2013,GENERAL,84116,105510,79.72
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2014,GENERAL,115041,134351,85.63
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2015,GENERAL,157752,183373,86.03
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2016,GENERAL,167617,205748,81.47
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2017,GENERAL,215406,250485,86.0
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2018,GENERAL,254239,307640,82.64
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2019,GENERAL,336070,389071,86.38
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2020,GENERAL,96356,153904,62.61
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2021,GENERAL,133737,186928,71.54
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2022,GENERAL,247103,291744,84.7
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2023,GENERAL,250738,282338,88.81
PT_LPPT_AT_LOWW,LISBOA AIRPORT ↔ WIEN-SCHWECHAT AIRPORT,PT_LPPT,LISBOA AIRPORT,AT_LOWW,WIEN-SCHWECHAT AIRPORT,2024,GENERAL,246108,272189,90.42
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,1996,GENERAL,237859,444720,53.49
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,1997,GENERAL,260740,403638,64.6
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,1998,GENERAL,349999,558599,62.66
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,1999,GENERAL,313444,552623,56.72
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2002,GENERAL,244078,523680,46.61
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2003,GENERAL,327678,552551,59.3
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2004,GENERAL,373073,635677,58.69
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2005,GENERAL,396532,679136,58.39
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2006,GENERAL,414104,703417,58.87
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2007,GENERAL,483297,781331,61.86
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2008,GENERAL,439684,706800,62.21
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2009,GENERAL,394863,591259,66.78
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2010,GENERAL,384823,562711,68.39
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2011,GENERAL,413445,589246,70.17
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2012,GENERAL,395926,534349,74.1
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2013,GENERAL,400031,529945,75.49
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2014,GENERAL,664694,834804,79.62
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2015,GENERAL,725251,906701,79.99
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2016,GENERAL,700023,847065,82.64
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2017,GENERAL,738100,871799,84.66
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2018,GENERAL,734527,865363,84.88
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2019,GENERAL,773268,924123,83.68
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2020,GENERAL,243483,345583,70.46
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2021,GENERAL,348937,475142,73.44
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2022,GENERAL,567666,673116,84.33
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2023,GENERAL,534470,624141,85.63
PT_LPPT_BE_EBBR,LISBOA AIRPORT ↔ BRUSSELS AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBBR,BRUSSELS AIRPORT,2024,GENERAL,516129,610698,84.51
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2018,GENERAL,127278,138383,91.98
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2019,GENERAL,133862,145829,91.79
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2020,GENERAL,46780,66170,70.7
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2021,GENERAL,78959,100552,78.53
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2022,GENERAL,190033,209930,90.52
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2023,GENERAL,220248,232485,94.74
PT_LPPT_BE_EBCI,LISBOA AIRPORT ↔ CHARLEROI/BRUSSELS SOUTH AIRPORT,PT_LPPT,LISBOA AIRPORT,BE_EBCI,CHARLEROI/BRUSSELS SOUTH AIRPORT,2024,GENERAL,231044,245085,94.27
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2008,GENERAL,116441,175471,66.36
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2009,GENERAL,123877,167224,74.08
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2010,GENERAL,146171,174246,83.89
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2011,GENERAL,151246,176320,85.78
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2012,GENERAL,150115,177458,84.59
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2013,GENERAL,151465,176235,85.94
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2014,GENERAL,143121,173362,82.56
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2015,GENERAL,127176,161452,78.77
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2016,GENERAL,120687,149305,80.83
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2017,GENERAL,134050,155738,86.07
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2018,GENERAL,149687,185865,80.54
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2019,GENERAL,101137,121483,83.25
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2022,GENERAL,116803,141776,82.39
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2023,GENERAL,146557,176337,83.11
PT_LPPT_BR_SBBR,LISBOA AIRPORT ↔ BRASILIA/TMA AIRPORT,PT_LPPT,LISBOA AIRPORT,BR_SBBR,BRASILIA/TMA AIRPORT,2024,GENERAL,159833,194200,82.3
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2008,GENERAL,77068,119848,64.3
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2009,GENERAL,84823,124449,68.16
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2010,GENERAL,112036,136973,81.79
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2011,GENERAL,131636,155288,84.77
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2012,GENERAL,135833,163595,83.03
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2013,GENERAL,131455,153148,85.84
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2014,GENERAL,135696,159797,84.92
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2015,GENERAL,125994,156742,80.38
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2016,GENERAL,108898,133467,81.59
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2017,GENERAL,134810,152653,88.31
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2018,GENERAL,152148,183426,82.95
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2019,GENERAL,145978,178238,81.9
PT_LPPT_BR_SBCF,"LISBOA AIRPORT ↔ BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",PT_LPPT,LISBOA AIRPORT,BR_SBCF,"BELO HORIZONTE/TANCREDO NEVES,MG AIRPORT",2020,GENERAL,41952,63141,66.44
